area,contentType,action,department,week,month,count,
Civil,P,R,Evanston,6/1/2014,2014-06,1,
Census,P,R,Evanston,5/4/2014,2014-05,1,
Census,P,R,Franklin,9/29/2013,2013-09,1,
Populated Place,P,R,Decatur,4/27/2014,2014-05,1,
Populated Place,P,R,Evanston,1/19/2014,2014-01,1,
Populated Place,P,R,Evanston,2/2/2014,2014-02,1,
Populated Place,P,R,Evanston,3/9/2014,2014-03,1,
Populated Place,P,R,Franklin,10/27/2013,2013-10,1,
Populated Place,P,R,Franklin,11/17/2013,2013-11,1,
Populated Place,P,R,Franklin,1/12/2014,2014-01,1,
Populated Place,P,R,Franklin,2/16/2014,2014-02,1,
Populated Place,P,R,Franklin,3/16/2014,2014-03,1,
Populated Place,P,R,Franklin,5/4/2014,2014-05,1,
Populated Place,P,R,Proctor,10/27/2013,2013-10,1,
Lake,P,R,Decatur,6/2/2013,2013-06,1,
Lake,P,R,Decatur,7/21/2013,2013-07,1,
Lake,P,R,Decatur,11/17/2013,2013-11,1,
Lake,P,R,Evanston,10/13/2013,2013-10,1,
Lake,P,R,Evanston,3/30/2014,2014-04,1,
Stream,C,C,Decatur,7/7/2013,2013-07,1,
Stream,C,C,Decatur,10/27/2013,2013-10,1,
Stream,C,C,Evanston,7/28/2013,2013-08,1,
Stream,P,R,Memorial,1/19/2014,2014-01,1,
Stream,P,R,Memorial,4/13/2014,2014-04,1,
Stream,P,R,Ingalls,8/11/2013,2013-08,1,
Stream,P,R,Ingalls,9/15/2013,2013-09,1,
Stream,P,U,Decatur,6/2/2013,2013-06,1,
Stream,P,U,Decatur,7/14/2013,2013-07,1,
Stream,P,U,Decatur,8/18/2013,2013-08,1,
Stream,P,U,Decatur,11/17/2013,2013-11,1,
Stream,P,U,Decatur,12/1/2013,2013-12,1,
Stream,P,U,Decatur,6/1/2014,2014-06,1,
Stream,P,U,Evanston,11/10/2013,2013-11,1,
Stream,P,U,Memorial,2/2/2014,2014-02,1,
School,P,R,Anderson,12/15/2013,2013-12,1,
School,P,R,Evanston,2/9/2014,2014-02,1,
School,P,R,Evanston,3/9/2014,2014-03,1,
School,P,R,Memorial,2/23/2014,2014-02,1,
School,P,R,Proctor,9/1/2013,2013-09,1,
School,P,R,Proctor,12/1/2013,2013-12,1,
Hospital,P,R,Anderson,1/12/2014,2014-01,1,
Hospital,P,R,Anderson,4/20/2014,2014-04,1,
Hospital,P,R,Decatur,4/6/2014,2014-04,1,
Hospital,P,R,Decatur,5/18/2014,2014-05,1,
Hospital,P,R,Evanston,1/26/2014,2014-01,1,
Hospital,P,R,Franklin,5/4/2014,2014-05,1,
Hospital,P,R,Franklin,6/1/2014,2014-06,1,
Hospital,P,R,Memorial,12/22/2013,2013-12,1,
Hospital,P,R,Memorial,1/26/2014,2014-01,1,
Hospital,P,R,Memorial,2/23/2014,2014-02,1,
Building,C,C,Decatur,10/20/2013,2013-10,1,
Building,C,C,Evanston,8/18/2013,2013-08,1,
Building,P,C,Evanston,9/29/2013,2013-10,1,
Building,P,R,Anderson,12/1/2013,2013-12,1,
Building,P,R,Memorial,6/23/2013,2013-06,1,
Building,P,R,Memorial,5/4/2014,2014-05,1,
Building,P,R,Memorial,2/2/2014,2014-02,1,
Building,P,U,Decatur,7/7/2013,2013-07,1,
Building,P,U,Decatur,1/26/2014,2014-01,1,
Building,P,U,Decatur,4/20/2014,2014-04,1,
Building,P,U,Evanston,12/15/2013,2013-12,1,
Building,P,U,Franklin,6/30/2013,2013-07,1,
Building,P,U,Franklin,1/26/2014,2014-01,1,
Canal,P,C,Anderson,7/28/2013,2013-08,1,
Canal,P,R,Decatur,9/22/2013,2013-09,1,
Canal,P,R,Decatur,1/26/2014,2014-01,1,
Canal,P,R,Evanston,10/27/2013,2013-10,1,
Canal,P,R,Franklin,9/22/2013,2013-09,1,
Canal,P,R,Franklin,11/3/2013,2013-11,1,
Canal,P,R,Franklin,1/5/2014,2014-01,1,
Canal,P,R,Franklin,3/30/2014,2014-04,1,
Canal,P,R,Memorial,10/27/2013,2013-10,1,
Canal,P,R,Memorial,2/23/2014,2014-02,1,
Canal,P,U,Anderson,2/2/2014,2014-02,1,
Locale,P,R,Anderson,7/28/2013,2013-07,1,
Church,P,C,Decatur,3/30/2014,2014-03,1,
Church,P,R,Decatur,6/30/2013,2013-07,1,
Church,P,R,Evanston,12/8/2013,2013-12,1,
Church,P,R,Franklin,10/27/2013,2013-10,1,
Dam,P,R,Anderson,10/27/2013,2013-10,1,
Dam,P,R,Decatur,6/1/2014,2014-06,1,
Dam,P,R,Evanston,4/20/2014,2014-04,1,
Dam,P,R,Evanston,5/25/2014,2014-05,1,
Dam,P,R,Franklin,10/27/2013,2013-10,1,
Dam,P,R,Franklin,1/26/2014,2014-01,1,
Dam,P,R,Franklin,4/27/2014,2014-04,1,
Dam,P,R,Proctor,10/27/2013,2013-10,1,
Bridge,C,C,Franklin,10/20/2013,2013-10,1,
Bridge,C,C,Franklin,2/2/2014,2014-02,1,
Bridge,C,U,Franklin,8/4/2013,2013-08,1,
Bridge,P,C,Decatur,12/8/2013,2013-12,1,
Bridge,P,C,Decatur,4/13/2014,2014-04,1,
Bridge,P,C,Evanston,4/20/2014,2014-04,1,
Bridge,P,C,Franklin,6/9/2013,2013-06,1,
Bridge,P,C,Franklin,8/25/2013,2013-08,1,
Bridge,P,C,Franklin,11/3/2013,2013-11,1,
Bridge,P,C,Franklin,1/19/2014,2014-01,1,
Bridge,P,C,Franklin,3/23/2014,2014-03,1,
Bridge,P,R,Anderson,9/15/2013,2013-09,1,
Bridge,P,R,Memorial,6/9/2013,2013-06,1,
Bridge,P,R,Memorial,2/2/2014,2014-02,1,
Bridge,P,R,Memorial,3/9/2014,2014-03,1,
Bridge,P,U,Decatur,7/7/2013,2013-07,1,
Bridge,P,U,Decatur,12/8/2013,2013-12,1,
Bridge,P,U,Decatur,2/2/2014,2014-02,1,
Bridge,P,U,Franklin,9/8/2013,2013-09,1,
Bridge,P,U,Franklin,12/1/2013,2013-12,1,
Island,C,C,Decatur,6/1/2014,2014-06,1,
Island,C,U,Decatur,9/8/2013,2013-09,1,
Island,C,U,Decatur,10/20/2013,2013-10,1,
Island,C,U,Decatur,4/20/2014,2014-04,1,
Island,C,U,Decatur,5/4/2014,2014-05,1,
Island,C,U,Decatur,6/1/2014,2014-06,1,
Island,C,U,Evanston,5/4/2014,2014-05,1,
Island,P,R,Evanston,3/23/2014,2014-03,1,
Island,P,R,Memorial,7/7/2013,2013-07,1,
Island,P,R,Memorial,9/22/2013,2013-09,1,
Island,P,R,Memorial,2/16/2014,2014-02,1,
Island,P,R,Memorial,3/23/2014,2014-03,1,
Island,P,R,Hopedale,7/14/2013,2013-07,1,
Island,P,R,Hopedale,10/27/2013,2013-10,1,
Island,P,R,Memorial,1/26/2014,2014-01,1,
Island,P,R,Memorial,2/2/2014,2014-02,1,
Island,P,R,Proctor,1/12/2014,2014-01,1,
Island,P,R,Proctor,4/6/2014,2014-04,1,
Flat,C,C,Franklin,3/30/2014,2014-03,1,
Flat,C,U,Decatur,9/8/2013,2013-09,1,
Flat,C,U,Decatur,2/2/2014,2014-02,1,
Flat,C,U,Decatur,3/16/2014,2014-03,1,
Flat,P,R,Evanston,1/26/2014,2014-01,1,
Flat,P,R,Evanston,2/16/2014,2014-02,1,
Flat,P,R,Ingalls,10/13/2013,2013-10,1,
Flat,P,R,Ingalls,1/12/2014,2014-01,1,
Flat,P,R,Memorial,10/27/2013,2013-10,1,
Flat,P,R,Memorial,2/2/2014,2014-02,1,
Beach,P,R,Evanston,10/27/2013,2013-10,1,
Summit,P,C,Evanston,9/8/2013,2013-09,1,
Summit,P,R,Decatur,6/23/2013,2013-06,1,
Summit,P,R,Decatur,9/15/2013,2013-09,1,
Summit,P,R,Franklin,8/18/2013,2013-08,1,
Summit,P,R,Franklin,9/22/2013,2013-09,1,
Summit,P,R,Memorial,2/2/2014,2014-02,1,
Summit,P,R,Proctor,10/27/2013,2013-10,1,
Trail,C,C,Evanston,7/21/2013,2013-07,1,
Trail,C,C,Evanston,10/20/2013,2013-10,1,
Trail,C,D,Evanston,2/2/2014,2014-02,1,
Trail,C,U,Evanston,2/2/2014,2014-02,1,
Trail,P,D,Evanston,1/26/2014,2014-01,1,
Trail,P,R,Anderson,7/14/2013,2013-07,1,
Trail,P,R,Anderson,9/8/2013,2013-09,1,
Trail,P,U,Evanston,6/1/2014,2014-06,1,
Gut,P,R,Evanston,5/25/2014,2014-05,1,
Arch,P,R,Decatur,7/21/2013,2013-07,1,
Arch,P,R,Decatur,8/4/2013,2013-08,1,
Arch,P,R,Decatur,2/23/2014,2014-02,1,
Arch,P,R,Decatur,4/13/2014,2014-04,1,
Arch,P,R,Evanston,8/11/2013,2013-08,1,
Arch,P,R,Evanston,2/23/2014,2014-02,1,
Arch,P,R,Franklin,6/30/2013,2013-07,1,
Arch,P,R,Franklin,9/29/2013,2013-09,1,
Forest,C,C,Decatur,4/6/2014,2014-04,1,
Forest,P,R,Decatur,7/7/2013,2013-07,1,
Forest,P,R,Evanston,1/19/2014,2014-01,1,
Forest,P,R,Evanston,4/6/2014,2014-04,1,
Forest,P,R,Evanston,5/4/2014,2014-05,1,
Forest,P,R,Franklin,6/9/2013,2013-06,1,
Forest,P,R,Franklin,7/28/2013,2013-07,1,
Forest,P,R,Franklin,2/2/2014,2014-02,1,
Forest,P,R,Franklin,3/30/2014,2014-04,1,
Forest,P,R,Proctor,10/27/2013,2013-10,1,
Cape,P,R,Decatur,12/22/2013,2013-12,1,
Cape,P,R,Decatur,1/19/2014,2014-01,1,
Cape,P,R,Decatur,2/23/2014,2014-02,1,
Cape,P,R,Evanston,2/2/2014,2014-02,1,
Cape,P,R,Evanston,4/20/2014,2014-04,1,
Cape,P,R,Franklin,10/27/2013,2013-10,1,
Cape,P,R,Franklin,3/23/2014,2014-03,1,
Cape,P,R,Franklin,5/25/2014,2014-05,1,
Cape,P,R,Memorial,3/23/2014,2014-03,1,
Spring,C,D,Franklin,9/29/2013,2013-09,1,
Spring,C,D,Franklin,11/10/2013,2013-11,1,
Spring,P,D,Franklin,8/25/2013,2013-08,1,
Spring,P,D,Franklin,5/18/2014,2014-05,1,
Spring,P,R,Decatur,3/2/2014,2014-03,1,
Spring,P,R,Memorial,2/23/2014,2014-02,1,
Bay,P,R,Franklin,3/30/2014,2014-04,1,
Woods,P,R,Evanston,6/2/2013,2013-06,1,
Woods,P,R,Evanston,7/7/2013,2013-07,1,
Woods,P,R,Evanston,11/10/2013,2013-11,1,
Woods,P,R,Franklin,6/9/2013,2013-06,1,
Woods,P,R,Franklin,7/14/2013,2013-07,1,
Woods,P,R,Hopedale,12/8/2013,2013-12,1,
Woods,P,R,Ingalls,4/6/2014,2014-04,1,
Woods,P,R,Memorial,10/20/2013,2013-10,1,
Range,P,R,Decatur,9/8/2013,2013-09,1,
Range,P,R,Decatur,9/29/2013,2013-10,1,
Military,P,R,Anderson,6/2/2013,2013-06,1,
Military,P,R,Evanston,6/9/2013,2013-06,1,
Military,P,R,Franklin,7/14/2013,2013-07,1,
Military,P,R,Franklin,1/12/2014,2014-01,1,
Military,P,R,Franklin,4/20/2014,2014-04,1,
Military,P,R,Franklin,6/1/2014,2014-06,1,
Military,P,R,Hopedale,10/27/2013,2013-10,1,
Reserve,P,R,Evanston,7/21/2013,2013-07,1,
Reserve,P,R,Evanston,1/26/2014,2014-01,1,
Reserve,P,R,Hopedale,7/28/2013,2013-08,1,
Reserve,P,R,Hopedale,9/15/2013,2013-09,1,
Reserve,P,U,Ingalls,9/22/2013,2013-09,1,
Harbor,P,C,Decatur,9/29/2013,2013-10,1,
Harbor,P,R,Anderson,3/2/2014,2014-03,1,
Harbor,P,R,Decatur,12/1/2013,2013-12,1,
Harbor,P,R,Evanston,7/14/2013,2013-07,1,
Harbor,P,R,Franklin,5/11/2014,2014-05,1,
Harbor,P,R,Memorial,3/23/2014,2014-03,1,
Falls,P,R,Anderson,12/15/2013,2013-12,1,
Falls,P,R,Decatur,12/22/2013,2013-12,1,
Falls,P,R,Decatur,6/1/2014,2014-06,1,
Falls,P,R,Evanston,2/23/2014,2014-02,1,
Falls,P,R,Franklin,2/9/2014,2014-02,1,
Ridge,P,C,Evanston,3/9/2014,2014-03,1,
Oilfield,C,C,Decatur,9/8/2013,2013-09,1,
Oilfield,C,C,Decatur,10/27/2013,2013-10,1,
Oilfield,C,C,Decatur,4/6/2014,2014-04,1,
Oilfield,C,C,Evanston,6/16/2013,2013-06,1,
Oilfield,C,C,Evanston,7/7/2013,2013-07,1,
Oilfield,C,C,Evanston,9/1/2013,2013-09,1,
Oilfield,C,C,Evanston,3/2/2014,2014-03,1,
Oilfield,C,C,Evanston,4/13/2014,2014-04,1,
Oilfield,C,C,Franklin,12/15/2013,2013-12,1,
Oilfield,C,U,Decatur,8/18/2013,2013-08,1,
Oilfield,P,C,Decatur,10/20/2013,2013-10,1,
Oilfield,P,R,Memorial,11/24/2013,2013-11,1,
Oilfield,P,R,Hopedale,6/23/2013,2013-06,1,
Oilfield,P,R,Hopedale,12/1/2013,2013-12,1,
Oilfield,P,R,Hopedale,3/9/2014,2014-03,1,
Oilfield,P,R,Hopedale,5/18/2014,2014-05,1,
Oilfield,P,R,Ingalls,1/12/2014,2014-01,1,
Oilfield,P,R,Ingalls,3/2/2014,2014-03,1,
Oilfield,P,R,Memorial,8/11/2013,2013-08,1,
Oilfield,P,R,Proctor,10/27/2013,2013-10,1,
Oilfield,P,R,Proctor,2/16/2014,2014-02,1,
Oilfield,P,R,Proctor,4/6/2014,2014-04,1,
Oilfield,P,U,Anderson,4/20/2014,2014-04,1,
Oilfield,P,U,Decatur,3/30/2014,2014-03,1,
Oilfield,P,U,Decatur,5/4/2014,2014-05,1,
Oilfield,P,U,Franklin,9/22/2013,2013-09,1,
Pillar,C,C,Memorial,6/16/2013,2013-06,1,
Pillar,C,C,Memorial,8/18/2013,2013-08,1,
Pillar,C,C,Memorial,9/8/2013,2013-09,1,
Pillar,C,U,Memorial,12/15/2013,2013-12,1,
Pillar,P,D,Memorial,1/12/2014,2014-01,1,
Pillar,P,R,Franklin,4/20/2014,2014-04,1,
Tunnel,P,R,Decatur,8/25/2013,2013-08,1,
Tunnel,P,R,Decatur,5/11/2014,2014-05,1,
Tunnel,P,R,Evanston,5/4/2014,2014-05,1,
Tunnel,P,R,Franklin,11/17/2013,2013-11,1,
Plain,P,R,Anderson,10/27/2013,2013-10,1,
Plain,P,R,Memorial,1/26/2014,2014-01,1,
Plain,P,R,Memorial,2/16/2014,2014-02,1,
Plain,P,R,Memorial,5/4/2014,2014-05,1,
Plain,C,C,Hopedale,9/22/2013,2013-09,1,
Plain,C,U,Hopedale,8/11/2013,2013-08,1,
Plain,P,R,Ingalls,7/7/2013,2013-07,1,
Park,P,R,Anderson,7/7/2013,2013-07,1,
Park,P,R,Anderson,9/8/2013,2013-09,1,
Park,P,R,Decatur,6/9/2013,2013-06,1,
Park,P,R,Decatur,1/5/2014,2014-01,1,
Park,P,R,Decatur,5/11/2014,2014-05,1,
Park,P,R,Evanston,9/15/2013,2013-09,1,
Park,P,R,Franklin,10/27/2013,2013-10,1,
Park,P,R,Franklin,12/15/2013,2013-12,1,
Reservoir,P,R,Memorial,8/4/2013,2013-08,1,
Reservoir,P,R,Hopedale,9/15/2013,2013-09,1,
Reservoir,P,R,Memorial,9/15/2013,2013-09,1,
Reservoir,P,R,Proctor,9/15/2013,2013-09,1,
Census,P,C,Evanston,1/26/2014,2014-01,1,
Census,P,R,Anderson,12/15/2013,2013-12,1,
Census,P,R,Hopedale,7/14/2013,2013-07,1,
Census,P,R,Ingalls,9/22/2013,2013-09,1,
Census,P,R,Proctor,5/11/2014,2014-05,1,
Census,P,U,Evanston,8/11/2013,2013-08,1,
Census,P,U,Evanston,12/8/2013,2013-12,1,
Census,P,U,Franklin,12/1/2013,2013-12,1,
Populated Place,P,R,Decatur,3/30/2014,2014-03,1,
Populated Place,P,R,Franklin,9/22/2013,2013-09,1,
Populated Place,P,R,Franklin,10/27/2013,2013-10,1,
Populated Place,P,R,Franklin,2/16/2014,2014-02,1,
Populated Place,P,R,Franklin,3/16/2014,2014-03,1,
Populated Place,P,R,Franklin,4/27/2014,2014-04,1,
Populated Place,P,R,Hopedale,11/24/2013,2013-11,1,
Populated Place,P,R,Ingalls,10/27/2013,2013-10,1,
Populated Place,P,R,Memorial,10/27/2013,2013-10,1,
Populated Place,P,R,Memorial,3/23/2014,2014-03,1,
Lake,C,C,Evanston,12/1/2013,2013-12,1,
Stream,P,R,Evanston,2/23/2014,2014-02,1,
Stream,P,R,Franklin,6/9/2013,2013-06,1,
Stream,P,R,Franklin,2/16/2014,2014-02,1,
Stream,P,R,Memorial,4/20/2014,2014-04,1,
School,P,R,Decatur,9/29/2013,2013-09,1,
School,P,R,Decatur,2/2/2014,2014-02,1,
School,P,R,Evanston,10/27/2013,2013-10,1,
School,P,R,Evanston,5/25/2014,2014-05,1,
School,P,R,Franklin,5/11/2014,2014-05,1,
Building,P,R,Decatur,11/24/2013,2013-11,1,
Building,P,R,Evanston,10/27/2013,2013-10,1,
Building,P,R,Franklin,10/27/2013,2013-10,1,
Building,P,R,Franklin,1/19/2014,2014-01,1,
Building,P,R,Franklin,6/1/2014,2014-06,1,
Building,P,R,Ingalls,10/27/2013,2013-10,1,
Canal,C,U,Decatur,6/9/2013,2013-06,1,
Locale,C,C,Decatur,8/11/2013,2013-08,1,
Locale,C,C,Decatur,5/25/2014,2014-05,1,
Locale,C,C,Evanston,9/15/2013,2013-09,1,
Locale,C,C,Evanston,11/3/2013,2013-11,1,
Locale,C,C,Evanston,1/19/2014,2014-01,1,
Locale,C,C,Franklin,9/22/2013,2013-09,1,
Locale,C,C,Franklin,2/23/2014,2014-02,1,
Locale,C,C,Franklin,5/25/2014,2014-05,1,
Locale,C,U,Decatur,7/21/2013,2013-07,1,
Locale,C,U,Decatur,10/20/2013,2013-10,1,
Locale,C,U,Decatur,3/23/2014,2014-03,1,
Locale,C,U,Franklin,11/3/2013,2013-11,1,
Locale,P,R,Memorial,7/28/2013,2013-07,1,
Locale,P,R,Memorial,8/25/2013,2013-08,1,
Locale,P,R,Memorial,5/4/2014,2014-05,1,
Locale,P,R,Ingalls,10/27/2013,2013-10,1,
Locale,P,R,Ingalls,12/1/2013,2013-12,1,
Locale,P,R,Memorial,1/5/2014,2014-01,1,
Locale,P,R,Proctor,7/7/2013,2013-07,1,
Locale,P,U,Decatur,11/3/2013,2013-11,1,
Locale,P,U,Decatur,3/30/2014,2014-04,1,
Locale,P,U,Evanston,7/14/2013,2013-07,1,
Locale,P,U,Evanston,8/11/2013,2013-08,1,
Locale,P,U,Evanston,9/29/2013,2013-09,1,
Locale,P,U,Evanston,2/2/2014,2014-02,1,
Locale,P,U,Franklin,7/21/2013,2013-07,1,
Locale,P,U,Franklin,2/16/2014,2014-02,1,
Locale,P,U,Franklin,4/13/2014,2014-04,1,
Locale,P,U,Hopedale,6/2/2013,2013-06,1,
Church,P,C,Decatur,8/25/2013,2013-08,1,
Church,P,R,Evanston,6/30/2013,2013-07,1,
Church,P,R,Franklin,5/18/2014,2014-05,1,
Church,P,R,Memorial,12/15/2013,2013-12,1,
Church,P,R,Memorial,2/2/2014,2014-02,1,
Dam,C,C,Anderson,11/17/2013,2013-11,1,
Dam,C,C,Decatur,8/4/2013,2013-08,1,
Dam,C,C,Decatur,4/6/2014,2014-04,1,
Dam,C,C,Evanston,1/12/2014,2014-01,1,
Dam,C,C,Evanston,2/9/2014,2014-02,1,
Dam,C,C,Memorial,1/19/2014,2014-01,1,
Dam,C,C,Memorial,2/2/2014,2014-02,1,
Dam,C,C,Memorial,12/8/2013,2013-12,1,
Dam,C,U,Decatur,7/21/2013,2013-07,1,
Dam,C,U,Decatur,9/22/2013,2013-09,1,
Dam,C,U,Decatur,11/3/2013,2013-11,1,
Dam,P,C,Decatur,4/13/2014,2014-04,1,
Dam,P,R,Anderson,2/2/2014,2014-02,1,
Dam,P,R,Memorial,7/14/2013,2013-07,1,
Dam,P,R,Hopedale,2/2/2014,2014-02,1,
Dam,P,U,Evanston,1/19/2014,2014-01,1,
Tower,C,C,Evanston,5/4/2014,2014-05,1,
Tower,P,R,Evanston,12/1/2013,2013-12,1,
Tower,P,R,Memorial,7/21/2013,2013-07,1,
Tower,P,U,Decatur,8/18/2013,2013-08,1,
Tower,P,U,Franklin,6/2/2013,2013-06,1,
Tower,P,U,Franklin,12/8/2013,2013-12,1,
Tower,P,U,Franklin,4/27/2014,2014-05,1,
Island,C,C,Decatur,12/8/2013,2013-12,1,
Island,P,R,Evanston,9/22/2013,2013-09,1,
Island,P,R,Memorial,12/1/2013,2013-12,1,
Island,P,R,Hopedale,11/17/2013,2013-11,1,
Island,P,R,Memorial,10/27/2013,2013-10,1,
Island,P,R,Memorial,1/12/2014,2014-01,1,
Island,P,R,Proctor,1/12/2014,2014-01,1,
Beach,P,C,Decatur,9/22/2013,2013-09,1,
Beach,P,C,Franklin,11/17/2013,2013-11,1,
Beach,P,C,Franklin,3/2/2014,2014-03,1,
Beach,P,C,Franklin,5/11/2014,2014-05,1,
Beach,P,R,Franklin,1/26/2014,2014-01,1,
Summit,P,R,Decatur,11/3/2013,2013-11,1,
Summit,P,R,Evanston,12/29/2013,2013-12,1,
Crossing,P,R,Anderson,3/9/2014,2014-03,1,
Crossing,P,R,Decatur,2/16/2014,2014-02,1,
Crossing,P,R,Decatur,3/30/2014,2014-03,1,
Crossing,P,R,Evanston,6/23/2013,2013-06,1,
Crossing,P,R,Evanston,7/28/2013,2013-07,1,
Crossing,P,R,Evanston,11/10/2013,2013-11,1,
Crossing,P,R,Evanston,4/6/2014,2014-04,1,
Crossing,P,R,Evanston,5/11/2014,2014-05,1,
Crossing,P,R,Franklin,8/11/2013,2013-08,1,
Crossing,P,R,Franklin,10/13/2013,2013-10,1,
Crossing,P,R,Ingalls,9/22/2013,2013-09,1,
Crossing,P,R,Proctor,6/23/2013,2013-06,1,
Crossing,P,R,Proctor,8/4/2013,2013-08,1,
Trail,C,C,Decatur,3/30/2014,2014-03,1,
Trail,C,C,Franklin,4/27/2014,2014-04,1,
Trail,P,R,Anderson,8/4/2013,2013-08,1,
Trail,P,R,Decatur,6/1/2014,2014-06,1,
Trail,P,R,Evanston,9/15/2013,2013-09,1,
Trail,P,R,Franklin,10/13/2013,2013-10,1,
Trail,P,R,Franklin,11/3/2013,2013-11,1,
Arch,P,R,Anderson,11/10/2013,2013-11,1,
Arch,P,R,Anderson,12/1/2013,2013-12,1,
Arch,P,R,Anderson,3/2/2014,2014-03,1,
Arch,P,R,Memorial,12/22/2013,2013-12,1,
Arch,P,R,Memorial,2/2/2014,2014-02,1,
Arch,P,R,Memorial,3/30/2014,2014-04,1,
Arch,P,R,Hopedale,8/25/2013,2013-08,1,
Arch,P,R,Hopedale,12/22/2013,2013-12,1,
Arch,P,R,Ingalls,1/5/2014,2014-01,1,
Arch,P,R,Memorial,10/20/2013,2013-10,1,
Arch,P,R,Memorial,1/26/2014,2014-01,1,
Arch,P,R,Proctor,6/9/2013,2013-06,1,
Channel,P,R,Evanston,8/18/2013,2013-08,1,
Channel,P,R,Franklin,7/14/2013,2013-07,1,
Channel,P,R,Franklin,8/11/2013,2013-08,1,
Channel,P,R,Franklin,5/25/2014,2014-05,1,
Channel,P,R,Franklin,6/1/2014,2014-06,1,
Channel,P,R,Memorial,3/16/2014,2014-03,1,
Channel,P,R,Memorial,11/17/2013,2013-11,1,
Swamp,C,U,Decatur,7/21/2013,2013-07,1,
Swamp,P,C,Decatur,5/11/2014,2014-05,1,
Swamp,P,C,Evanston,9/8/2013,2013-09,1,
Swamp,P,C,Evanston,11/3/2013,2013-11,1,
Swamp,P,C,Evanston,12/1/2013,2013-12,1,
Swamp,P,C,Evanston,1/5/2014,2014-01,1,
Swamp,P,C,Evanston,3/16/2014,2014-03,1,
Swamp,P,C,Franklin,7/28/2013,2013-08,1,
Swamp,P,C,Franklin,12/22/2013,2013-12,1,
Swamp,P,C,Memorial,3/2/2014,2014-03,1,
Swamp,P,C,Hopedale,9/15/2013,2013-09,1,
Swamp,P,C,Proctor,10/13/2013,2013-10,1,
Swamp,P,R,Anderson,8/18/2013,2013-08,1,
Swamp,P,R,Anderson,9/1/2013,2013-09,1,
Swamp,P,R,Memorial,12/1/2013,2013-12,1,
Swamp,P,R,Hopedale,7/14/2013,2013-07,1,
Swamp,P,R,Ingalls,11/17/2013,2013-11,1,
Swamp,P,R,Memorial,2/23/2014,2014-02,1,
Swamp,P,R,Proctor,8/11/2013,2013-08,1,
Forest,P,R,Anderson,10/27/2013,2013-10,1,
Forest,P,R,Decatur,11/3/2013,2013-11,1,
Forest,P,R,Decatur,6/1/2014,2014-06,1,
Forest,P,R,Evanston,7/7/2013,2013-07,1,
Forest,P,R,Proctor,8/4/2013,2013-08,1,
Cape,P,R,Anderson,9/15/2013,2013-09,1,
Cape,P,R,Decatur,6/1/2014,2014-06,1,
Cape,P,R,Memorial,10/27/2013,2013-10,1,
Cape,P,R,Memorial,5/11/2014,2014-05,1,
Cape,P,R,Ingalls,10/27/2013,2013-10,1,
Cape,P,R,Memorial,12/15/2013,2013-12,1,
Cape,P,R,Memorial,3/2/2014,2014-03,1,
Cliff,P,R,Anderson,10/27/2013,2013-10,1,
Cliff,P,R,Anderson,12/1/2013,2013-12,1,
Cliff,P,R,Evanston,9/22/2013,2013-09,1,
Cliff,P,R,Evanston,12/8/2013,2013-12,1,
Cliff,P,R,Evanston,5/18/2014,2014-05,1,
Cliff,P,R,Franklin,6/30/2013,2013-07,1,
Cliff,P,R,Franklin,6/1/2014,2014-06,1,
Spring,P,R,Decatur,10/20/2013,2013-10,1,
Spring,P,R,Decatur,3/23/2014,2014-03,1,
Spring,P,R,Decatur,4/27/2014,2014-05,1,
Spring,P,U,Franklin,10/20/2013,2013-10,1,
Bay,P,R,Decatur,2/2/2014,2014-02,1,
Bay,P,R,Decatur,4/6/2014,2014-04,1,
Bay,P,R,Evanston,9/8/2013,2013-09,1,
Bay,P,R,Evanston,1/12/2014,2014-01,1,
Bay,P,R,Proctor,10/27/2013,2013-10,1,
Range,P,R,Decatur,3/2/2014,2014-03,1,
Range,P,R,Memorial,2/23/2014,2014-02,1,
Military,P,R,Memorial,2/16/2014,2014-02,1,
Military,P,R,Ingalls,10/27/2013,2013-10,1,
Valley,P,R,Anderson,10/27/2013,2013-10,1,
Valley,P,R,Decatur,1/12/2014,2014-01,1,
Valley,P,R,Evanston,5/25/2014,2014-05,1,
Valley,P,R,Memorial,10/27/2013,2013-10,1,
Valley,P,R,Memorial,12/22/2013,2013-12,1,
Bar,P,R,Anderson,3/23/2014,2014-03,1,
Bar,P,R,Evanston,2/23/2014,2014-02,1,
Bar,P,R,Franklin,10/27/2013,2013-10,1,
Harbor,P,R,Memorial,10/27/2013,2013-10,1,
Mine,P,R,Decatur,9/8/2013,2013-09,1,
Bend,P,R,Decatur,11/3/2013,2013-11,1,
Bend,P,R,Decatur,1/12/2014,2014-01,1,
Oilfield,P,R,Anderson,8/18/2013,2013-08,1,
Oilfield,P,R,Anderson,5/11/2014,2014-05,1,
Pillar,C,C,Decatur,2/9/2014,2014-02,1,
Tunnel,C,C,Franklin,7/28/2013,2013-07,1,
Tunnel,P,R,Anderson,12/1/2013,2013-12,1,
Tunnel,P,R,Decatur,6/1/2014,2014-06,1,
Tunnel,P,R,Ingalls,1/12/2014,2014-01,1,
Tunnel,P,R,Ingalls,2/16/2014,2014-02,1,
Tunnel,P,R,Proctor,3/2/2014,2014-03,1,
Tunnel,P,U,Anderson,6/16/2013,2013-06,1,
